"","Job","Job_partner","Household_size","Education","Education_partner","Edu_diff","Dad_Edu","Mum_Edu","Parents_gap","Parents_gap_cat","emp14Father","emp14Mother","emp14Diff","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","gndr13","gndr14","gndr15","Gender_share","Approval","Interfere","Female","Immigrant","Age","Age_sq","Domicile","Maritalstatus","Child","Minority","Country","Income","Income_sq","Interviewe_Female","Job_diff","Unemployed","Unemployed_partner","Housework_partner","Employment_partner","Trust","Religiosity","weight","Vignette_gender"
"19997",42.78,NA,4,7,3,4,5,2,3,"Father more",1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,2,1,36,1296,1,1,2,2,"CZ",7,49,1,NA,0,0,0,1,4,2,0.345083101437285,1
"19998",NA,NA,2,3,5,-2,NA,3,NA,NA,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,2,70,4900,1,1,2,2,"NL",4,16,1,NA,0,0,0,NA,8,6,0.828533150298954,0
"19999",42.78,NA,2,3,3,0,3,3,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,67,4489,4,1,2,2,"CZ",4,16,1,NA,0,0,0,NA,7,4,0.345083101437285,0
"20000",35,NA,2,3,3,0,1,1,0,"Equal",2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,2,79,6241,2,1,2,2,"SI",NA,NA,0,NA,0,0,0,NA,8,0,0.133247572,1
"20001",20,35,4,4,5,-1,7,6,1,"Father more",1,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,2,1,35,1225,4,1,2,2,"BE",7,49,0,-15,0,0,0,1,0,2,0.542064003833571,1
"20002",48,46,2,3,3,0,NA,3,NA,NA,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,53,2809,3,1,1,2,"DE",4,16,0,2,0,0,0,1,2,0,3.03572368021592,0
"20003",78.16,57,2,7,5,2,7,7,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,40,1600,2,3,NA,2,"GB",10,100,1,21.16,0,0,0,1,5,0,5.02933891355063,0
"20004",51,NA,3,4,4,0,1,1,0,"Equal",2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1,1,55,3025,4,1,1,2,"IT",4,16,1,NA,0,0,1,NA,3,10,1.94645888020573,0
"20005",50.87,NA,4,3,7,-4,1,1,0,"Equal",2,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,71,5041,4,1,2,2,"IT",4,16,1,NA,0,0,1,NA,6,6,1.9283304156048,1
"20006",42.09,47,3,4,3,1,4,3,1,"Father more",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,2,1,29,841,1,3,1,2,"FR",7,49,1,-4.91,0,0,0,2,2,3,2.90223581800322,1
"20007",38,39.99,4,3,3,0,3,2,1,"Father more",1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,2,1,42,1764,4,1,2,2,"AT",6,36,1,-1.99,0,0,0,1,6,0,0.525648475252469,1
"20008",64.51,48.81,6,7,6,1,3,3,0,"Equal",2,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0.666666666666667,2,0,1,1,59,3481,3,1,5,1,"DE",10,100,1,15.7,0,0,0,1,5,9,3.03572368021592,0
"20009",73.51,45.94,4,6,3,3,3,3,0,"Equal",1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,2,0,2,1,52,2704,3,1,2,2,"DE",NA,NA,0,27.57,0,0,0,2,5,0,3.03572368021592,0
"20010",49,47,2,5,7,-2,2,4,-2,"Mother more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,0,2,1,65,4225,4,3,2,2,"EE",8,64,1,2,0,0,0,1,4,5,0.0580065841634263,1
"20011",43.53,43.53,2,4,4,0,2,4,-2,"Mother more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,41,1681,4,1,1,2,"BG",NA,NA,0,0,0,0,0,3,5,3,0.219564007291786,0
"20012",64.51,NA,3,7,7,0,4,2,2,"Father more",1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,2,1,1,1,72,5184,4,1,2,2,"CZ",7,49,1,NA,0,0,0,NA,2,0,0.517624663265778,0
"20013",20,25,4,2,3,-1,NA,2,NA,NA,4,3,NA,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,48,2304,4,1,2,2,"SI",NA,NA,1,-5,0,0,0,1,2,5,0.133247572,0
"20014",78.16,62.99,4,7,6,1,4,5,-1,"Mother more",1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,3,0,1,1,35,1225,1,1,2,2,"CY",NA,NA,1,15.17,0,0,0,1,5,8,0.0796646443720887,1
"20015",42.09,NA,2,4,5,-1,3,5,-2,"Mother more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,2,50,2500,2,1,NA,2,"AT",3,9,0,NA,0,0,0,NA,3,6,0.342214179523286,1
"20016",21.67,35,2,5,2,3,NA,NA,NA,NA,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,52,2704,5,3,2,2,"CH",NA,NA,1,-13.33,0,0,0,1,5,1,0.467903696,0
"20017",68,30.92,3,5,3,2,7,5,2,"Father more",4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,3,0,2,1,50,2500,1,1,2,2,"CZ",7,49,1,37.08,0,0,0,2,3,0,0.517624663265778,1
"20018",30.76,58.45,2,3,4,-1,2,3,-1,"Mother more",3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,36,1296,3,1,NA,2,"SI",5,25,0,-27.69,0,0,1,1,4,0,0.133247572,1
"20019",50.87,23.27,2,5,4,1,1,1,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,60,3600,3,1,NA,2,"FI",8,64,1,27.6,0,0,0,1,8,7,0.263402051,0
"20020",57.21,36,4,4,4,0,2,2,0,"Equal",1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,2,1,28,784,4,3,2,2,"EE",8,64,1,21.21,0,0,0,1,5,0,0.0580065841634263,1
"20021",36.28,NA,6,1,1,0,1,1,0,"Equal",3,3,NA,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0.666666666666667,3,1,1,2,44,1936,2,1,3,2,"FR",6,36,1,NA,0,0,1,NA,1,10,3.07791363837538,1
"20022",34.1,NA,6,3,4,-1,4,2,2,"Father more",1,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5,3,0,1,2,52,2704,3,1,5,1,"EE",4,16,1,NA,0,1,1,NA,3,10,0.0581032906133555,1
"20023",57.21,44.83,4,7,7,0,3,2,1,"Father more",1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,39,1521,4,1,2,2,"NL",10,100,0,12.38,0,0,1,1,8,8,0.867278493350403,1
"20024",38.57,NA,2,3,5,-2,1,2,-1,"Mother more",3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,2,74,5476,1,1,NA,2,"RS",NA,NA,1,NA,0,0,0,NA,5,9,0.263300069456957,0
"20025",58.16,NA,2,6,5,1,1,1,0,"Equal",2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,2,36,1296,4,3,NA,2,"IE",4,16,1,NA,0,0,0,1,5,5,0.159209099744686,0
"20026",43.53,29,6,6,5,1,3,4,-1,"Mother more",2,3,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.833333333333333,2,0,1,1,46,2116,5,1,4,2,"IE",4,16,1,14.53,0,0,0,1,8,6,0.477627330090308,1
"20027",53,49,5,3,6,-3,1,2,-1,"Mother more",2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0.7,3,1,1,1,45,2025,4,4,1,2,"NL",10,100,1,4,0,0,0,1,6,1,0.859629512544191,1
"20028",46,NA,2,3,3,0,3,2,1,"Father more",1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,1,64,4096,3,1,NA,2,"DE",2,4,1,NA,0,0,0,NA,4,7,3.03572368021592,1
"20029",53.28,51,3,7,6,1,5,4,1,"Father more",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,2,1,36,1296,5,1,1,2,"FI",10,100,1,2.28,0,0,0,1,5,0,0.263402051,1
"20030",68,NA,2,7,7,0,5,5,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,68,4624,2,1,3,2,"IE",6,36,1,NA,0,0,0,NA,7,0,0.159209099744686,0
"20031",47,22,3,6,5,1,6,2,4,"Father more",1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,52,2704,1,1,NA,2,"FI",9,81,0,25,0,0,0,1,7,0,0.263402051,0
"20032",43.53,NA,2,1,1,0,1,1,0,"Equal",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,1,71,5041,5,1,2,2,"IE",NA,NA,1,NA,0,0,0,NA,8,5,0.0796045498723432,1
"20033",45.13,58.45,4,2,6,-4,2,3,-1,"Mother more",2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,48,2304,4,1,1,2,"PL",NA,NA,1,-13.32,0,0,0,1,5,5,2.14926134018947,0
"20034",70,NA,5,6,6,0,3,5,-2,"Mother more",1,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0.6,3,0,1,1,44,1936,1,1,3,2,"CZ",NA,NA,0,NA,0,0,1,NA,7,0,0.517624663265778,1
"20035",78.01,64.51,6,7,6,1,2,2,0,"Equal",2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0.833333333333333,0,0,1,1,55,3025,5,1,4,2,"NO",10,100,0,13.5,0,0,0,1,10,8,0.310446726728609,1
"20036",46,42.78,3,4,4,0,4,2,2,"Father more",3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,46,2116,1,1,1,2,"PL",NA,NA,1,3.22,0,0,0,1,5,2,2.18837586020375,1
"20037",NA,NA,3,2,3,-1,1,1,0,"Equal",3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,36,1296,2,1,1,2,"RS",NA,NA,1,NA,0,0,0,1,5,5,0.400031706636519,1
"20038",58.45,65,2,7,7,0,3,2,1,"Father more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,63,3969,4,1,3,2,"EE",10,100,1,-6.55,0,0,0,1,6,6,0.0580065841634263,1
"20039",34,NA,2,4,1,3,2,2,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,NA,1,2,1,70,4900,3,1,2,2,"BG",4,16,1,NA,0,0,0,NA,0,5,0.209895956967004,0
"20040",68,48.81,2,5,5,0,3,3,0,"Equal",1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,48,2304,4,1,NA,2,"CH",6,36,0,19.19,0,0,0,1,6,8,0.467903696,0
"20041",39.34,39.34,2,3,3,0,3,4,-1,"Mother more",1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,29,841,3,3,NA,2,"CZ",8,64,0,0,0,0,0,1,5,5,0.345083101437285,0
"20042",72,63.18,4,7,7,0,3,3,0,"Equal",1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,46,2116,1,1,3,2,"NO",8,64,0,8.82,0,0,0,1,7,8,0.310118637699555,1
"20043",45.13,50.87,4,7,6,1,3,3,0,"Equal",1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,1,1,40,1600,1,1,2,2,"SI",10,100,0,-5.73999999999999,0,0,1,1,10,0,0.133247572,1
"20044",43.53,41.13,5,3,3,0,3,3,0,"Equal",2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.7,NA,0,1,1,49,2401,5,1,3,2,"AT",4,16,0,2.4,0,0,0,3,3,7,0.594914717862044,0
"20045",32,42.78,4,4,4,0,NA,1,NA,NA,4,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,1,1,57,3249,3,1,3,2,"EE",5,25,1,-10.78,0,0,0,1,7,0,0.0578997557440916,0
"20046",23.27,NA,2,2,1,1,NA,4,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,18,324,4,3,NA,2,"FI",NA,NA,0,NA,0,0,0,NA,6,1,0.263402051,1
"20047",30.98,33,2,3,3,0,3,4,-1,"Mother more",2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,25,625,4,3,NA,2,"FR",8,64,1,-2.02,0,0,0,1,5,2,3.11312623844335,0
"20048",43.53,NA,2,6,5,1,1,1,0,"Equal",2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,78,6084,3,1,4,2,"IE",3,9,0,NA,0,0,0,NA,7,6,0.159209099744686,0
"20049",NA,NA,2,6,1,5,4,6,-2,"Mother more",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,48,2304,1,1,1,2,"BG",4,16,1,NA,0,0,0,NA,5,3,0.334343094976768,1
"20050",47,47,3,5,5,0,4,2,2,"Father more",1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,1,26,676,1,3,NA,2,"FR",8,64,1,0,0,0,0,1,7,0,2.87967987412273,0
"20051",78.16,49.72,3,7,7,0,7,7,0,"Equal",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,1,38,1444,3,1,1,2,"GB",10,100,0,28.44,0,0,0,1,2,2,2.51466945677532,0
"20052",15,NA,2,2,2,0,1,1,0,"Equal",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,1,1,86,7396,4,1,NA,1,"PL",2,4,1,NA,0,0,0,NA,7,6,2.13927986862073,0
"20053",40.28,NA,2,1,5,-4,1,1,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,1,2,1,68,4624,4,1,1,2,"FR",4,16,0,NA,0,0,0,NA,7,9,3.09027287711946,0
"20054",51,NA,2,6,6,0,4,4,0,"Equal",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,2,29,841,2,1,NA,1,"GB",NA,NA,1,NA,0,1,0,NA,0,0,2.51466945677532,1
"20055",42.78,44,2,4,2,2,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,1,2,1,47,2209,1,3,1,2,"PL",NA,NA,1,-1.22,0,0,0,1,5,8,2.09525492150162,1
"20056",55.8,62.63,2,7,7,0,5,2,3,"Father more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,54,2916,5,2,3,2,"FR",10,100,1,-6.83000000000001,0,0,0,1,6,9,3.07960647995493,0
"20057",52,39.91,2,7,3,4,1,3,-2,"Mother more",1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,64,4096,3,1,3,2,"GB",8,64,0,12.09,0,0,0,1,7,5,2.51466945677532,0
"20058",36.28,NA,3,1,1,0,1,1,0,"Equal",4,3,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,2,NA,NA,1,1,2,1,"GB",NA,NA,0,NA,0,0,0,NA,7,8,3.77200418516298,0
"20059",64.51,NA,2,2,7,-5,NA,7,NA,NA,NA,1,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,40,1600,2,6,2,NA,"IE",7,49,1,NA,0,0,1,NA,1,0,0.159209099744686,1
"20060",37.87,NA,4,3,3,0,1,1,0,"Equal",1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,41,1681,3,1,2,2,"FR",5,25,0,NA,0,0,1,NA,6,0,3.044832367462,0
"20061",42.78,NA,2,3,5,-2,3,1,2,"Father more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,1,2,1,66,4356,1,1,2,2,"RS",5,25,1,NA,0,0,0,NA,0,2,0.263300069456957,1
"20062",36.76,NA,3,5,5,0,1,1,0,"Equal",1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,1,2,58,3364,4,1,1,2,"IT",2,4,1,NA,1,0,1,NA,5,7,2.0374728428756,0
"20063",44,46,3,6,4,2,7,4,3,"Father more",2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,55,3025,5,1,2,2,"BE",9,81,0,-2,0,0,1,1,5,0,0.542064003833571,0
"20064",64.51,32,4,4,4,0,4,4,0,"Equal",2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0.75,2,0,1,1,37,1369,1,1,2,2,"RS",NA,NA,1,32.51,0,0,1,2,2,10,0.264032615959383,1
"20065",23,27.62,2,4,4,0,1,2,-1,"Mother more",4,4,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,55,3025,3,1,1,2,"EE",5,25,1,-4.62,0,0,0,1,5,0,0.0580065841634263,0
"20066",20,NA,2,3,3,0,2,2,0,"Equal",3,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,56,3136,4,1,2,1,"RS",3,9,0,NA,0,0,0,NA,5,5,0.263859567701334,0
"20067",55,78.16,2,7,7,0,7,3,4,"Father more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,1,2,58,3364,1,1,2,2,"FR",10,100,0,-23.16,0,0,0,1,8,1,2.62847021236356,0
"20068",43.81,64,4,5,7,-2,3,3,0,"Equal",NA,NA,NA,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,2,1,49,2401,1,1,3,2,"CZ",NA,NA,1,-20.19,0,0,0,2,7,2,0.69016620287457,0
"20069",49,46,3,6,6,0,4,4,0,"Equal",1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,1,55,3025,4,1,1,2,"HU",NA,NA,1,3,0,0,0,1,5,0,0.380099540569942,0
"20070",42.09,NA,2,2,2,0,2,2,0,"Equal",3,3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,1,75,5625,4,1,6,2,"AT",2,4,1,NA,0,0,0,NA,4,10,0.321054448375071,1
"20071",53.28,42.09,3,4,4,0,2,4,-2,"Mother more",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,1,45,2025,3,1,1,2,"CZ",9,81,1,11.19,0,0,0,1,6,7,0.517624663265778,0
"20072",29,35.11,4,2,4,-2,2,2,0,"Equal",1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,3,0,2,1,63,3969,4,1,3,2,"PL",5,25,0,-6.11,0,0,0,1,2,8,2.14659375408432,1
"20073",32.49,36.76,2,5,5,0,2,2,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0,2,1,53,2809,4,3,2,2,"EE",5,25,1,-4.27,0,0,0,1,8,5,0.0579499405306079,0
"20074",49,31.89,4,5,4,1,2,4,-2,"Mother more",1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,2,31,961,4,1,2,2,"CH",4,16,0,17.11,0,0,0,1,5,0,0.467903696,1
"20075",30.05,NA,2,3,3,0,2,NA,NA,NA,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,2,1,35,1225,4,1,NA,2,"NL",2,4,1,NA,0,0,0,NA,3,5,0.957872853117156,1
"20076",36.28,29.3,6,3,2,1,2,1,1,"Father more",1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0.75,3,0,2,1,43,1849,4,1,4,2,"PL",NA,NA,0,6.98,0,0,0,1,0,10,2.11550312742779,1
"20077",48.81,NA,2,3,3,0,1,1,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,74,5476,4,1,2,2,"IT",NA,NA,1,NA,0,0,0,NA,5,6,1.66511343851277,0
"20078",48,62.63,5,5,7,-2,1,2,-1,"Mother more",1,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.7,NA,0,1,1,59,3481,1,1,3,2,"FR",7,49,0,-14.63,0,0,0,1,6,3,7.71260443901778,0
"20079",29,53.28,4,5,4,1,1,4,-3,"Mother more",1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,2,1,50,2500,3,1,3,2,"FI",NA,NA,1,-24.28,0,0,0,2,7,3,0.263402051,0
"20080",48.68,54.05,3,7,6,1,4,6,-2,"Mother more",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,35,1225,2,1,1,2,"CY",NA,NA,1,-5.37,0,0,0,1,3,5,0.119496972083178,1
"20081",56.21,NA,2,7,7,0,7,2,5,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,1,1,62,3844,2,1,3,2,"NL",9,81,1,NA,0,0,0,NA,5,2,0.882311492484161,1
"20082",62,47,3,7,5,2,5,5,0,"Equal",1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,1,48,2304,1,1,2,2,"FI",10,100,1,15,0,0,0,1,8,6,0.263402051,1
"20083",53,NA,4,4,5,-1,7,7,0,"Equal",1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.625,1,0,1,1,36,1296,2,3,2,2,"EE",9,81,0,NA,0,0,1,NA,8,4,0.0580149333194808,1
"20084",21,NA,2,3,3,0,2,1,1,"Father more",3,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,46,2116,4,1,NA,2,"IT",5,25,1,NA,0,0,1,NA,7,0,1.9592099417434,1
"20085",70,66,2,7,7,0,3,3,0,"Equal",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,0,2,1,58,3364,3,1,2,2,"DE",10,100,0,4,0,0,0,1,3,5,3.03572368021592,1
"20086",33,33,5,4,2,2,3,3,0,"Equal",1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,2,42,1764,2,1,3,2,"RS",6,36,1,0,0,0,0,1,7,2,0.400031706636519,0
"20087",45.94,NA,2,2,3,-1,1,1,0,"Equal",3,3,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,1,1,67,4489,4,1,NA,2,"RS",4,16,0,NA,0,0,1,NA,6,5,0.26668782189338,1
"20088",34.24,52,2,5,7,-2,7,4,3,"Father more",1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,51,2601,1,1,3,2,"NL",9,81,0,-17.76,0,0,0,1,8,5,0.862264753946984,0
"20089",57,57,3,6,6,0,6,5,1,"Father more",1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,1,34,1156,4,4,1,2,"BE",7,49,1,0,0,0,0,1,7,0,0.540884967243478,0
"20090",68,55,8,6,7,-1,2,1,1,"Father more",1,1,2,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0.5625,0,0,2,1,40,1600,3,1,6,2,"IE",9,81,1,13,0,0,0,1,6,8,0.238813665045154,1
"20091",45.13,NA,2,3,3,0,3,3,0,"Equal",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,86,7396,3,1,2,2,"DE",4,16,0,NA,0,0,1,NA,0,0,3.03572368021592,0
"20092",31,38.84,5,3,3,0,3,2,1,"Father more",1,4,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.8,2,0,1,1,40,1600,4,1,3,2,"RS",NA,NA,1,-7.84,0,0,0,1,0,5,0.263680684785685,1
"20093",39,NA,2,7,6,1,6,NA,NA,NA,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,2,71,5041,4,1,3,2,"IE",NA,NA,0,NA,0,0,0,NA,8,6,0.159209099744686,0
"20094",39.34,NA,2,1,2,-1,1,1,0,"Equal",2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,74,5476,4,3,NA,2,"IT",2,4,0,NA,0,0,0,NA,7,2,1.85585965739483,1
"20095",32.49,NA,2,3,3,0,3,2,1,"Father more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,65,4225,4,1,3,2,"DE",6,36,0,NA,0,0,1,NA,4,6,3.03572368021592,0
"20096",NA,52,3,5,5,0,1,1,0,"Equal",1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,1,57,3249,5,1,3,2,"IE",7,49,1,NA,0,0,0,1,4,5,0.238813665045154,0
"20097",57,NA,2,7,7,0,1,4,-3,"Mother more",1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,1,63,3969,3,1,3,2,"FR",9,81,0,NA,0,0,0,NA,5,8,2.8250268997864,0
"20098",73.51,NA,2,4,4,0,4,4,0,"Equal",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,2,0,2,1,71,5041,1,1,2,2,"CZ",4,16,1,NA,0,0,0,NA,1,0,0.345083101437285,0
"20099",NA,48,3,5,3,2,2,1,1,"Father more",1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,58,3364,2,1,1,2,"IT",3,9,1,NA,0,0,0,2,8,9,1.87913000922464,1
"20100",42.09,36.76,4,3,3,0,2,2,0,"Equal",1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.375,3,0,2,2,36,1296,1,1,2,2,"AT",8,64,0,5.33000000000001,0,0,0,1,5,5,0.334153973063495,1
"20101",75,40.28,5,4,6,-2,4,4,0,"Equal",1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,1,37,1369,2,1,3,2,"SI",9,81,1,34.72,0,0,0,1,4,7,0.133247572,1
"20102",48,NA,3,7,4,3,7,4,3,"Father more",1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,1,1,63,3969,1,1,1,2,"CZ",9,81,0,NA,0,0,0,NA,5,7,0.517624663265778,1
"20103",56.21,70,2,6,7,-1,3,7,-4,"Mother more",1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,51,2601,5,2,2,2,"NO",7,49,0,-13.79,0,0,0,1,9,9,0.309057150378747,0
"20104",43.81,57,3,3,4,-1,1,1,0,"Equal",1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,2,1,46,2116,3,1,1,2,"IT",7,49,1,-13.19,0,0,0,1,4,5,1.9592099417434,1
